id,gemini-flash_faiss_country,svm_1,text
00051.jsonl.gz-12704399,singapore,1,"Contemporary, HDB, Kitchen, Bishan Street 22, Interior Designer, 13th Design Studio, Scandinavian"
00030.jsonl.gz-13146584,singapore,1,"Contemporary, Modern Design - Kitchen - HDB 5 Room - Design by Design 4 Space Pte Ltd"
00069.jsonl.gz-12034214,singapore,1,Singapore Cabinet Makers | Custom Made Kitchen Cabinets
00025.jsonl.gz-13477773,singapore,1,Kitchen Cabinets by Reno Guys Pte Ltd -  - Recommend.sg
00029.jsonl.gz-4874534,singapore,1,"Modern, HDB, Kitchen, Tampines Avenue 5, Interior Designer, Yang's Inspiration Design"
00076.jsonl.gz-17024785,singapore,1,kitchen table top. Perfect Top Hdb Renovation Singapore Bto Package Quote House Contractor Table Top To Kitchen Table Top P
00125.jsonl.gz-3814157,singapore,1,Kitchen Design For Hdb by Bedok 3 Room Flat Interiorphoto Professional
00024.jsonl.gz-9088094,singapore,1,11 Fresh HDB Kitchen Ideas - The HipVan Blog
00070.jsonl.gz-2387362,singapore,1,5 Mistakes To Avoid When Renovating Your Kitchen Life News Top Stories The Straits Times
00053.jsonl.gz-7414571,singapore,1,"Pasir Ris (Block 642), Ingenious Design Solutions, Traditional, Kitchen, HDB, White, Red, Glass Wall, Glossy, Laminate, Cabinet, Monochrome, Kitchen Counter, Cement Flooring, Indoors, Interior Design, Room, Building, Housing, Loft"
